"","MasterID","INCI_ID","ArrestID","WEAPON_CATEGORY","CrimeType","CrimeCategory","WARD","ArrestDate","ArrestCharge","shot"
"2590","M000740",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3408A2",FALSE
"2591","M001702",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3408A2",FALSE
"2592","M000740",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3408A1",FALSE
"2593","M001702",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3408A1",FALSE
"2594","M000740",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3407A1",FALSE
"2595","M001702",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3407A1",FALSE
"2596","M000740",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3415A",FALSE
"2597","M001702",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3415A",FALSE
"2598","M000740",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3408A1",FALSE
"2599","M001702",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3408A1",FALSE
"2600","M000740",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3102A4",FALSE
"2601","M001702",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",NA,"2022/09/28 21:00:00+00","13-3102A4",FALSE
"2602","M000740",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3102A8",FALSE
"2603","M001702",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3102A8",FALSE
"2604","M000740",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3408A7",FALSE
"2605","M001702",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3408A7",FALSE
"2606","M000740",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3415A",FALSE
"2607","M001702",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3415A",FALSE
"2608","M000740",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-1802A4",FALSE
"2609","M001702",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-1802A4",FALSE
"2610","M000740",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3102A4",FALSE
"2611","M001702",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3102A4",FALSE
"2612","M000740",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3408A2",FALSE
"2613","M001702",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3408A2",FALSE
"2614","M000740",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3408A1",FALSE
"2615","M001702",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3408A1",FALSE
"2616","M000740",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3407A1",FALSE
"2617","M001702",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3407A1",FALSE
"2618","M000740",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3415A",FALSE
"2619","M001702",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3415A",FALSE
"2620","M000740",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3408A1",FALSE
"2621","M001702",2209280111,"AR220008165","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3408A1",FALSE
"2622","M000740",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3102A4",FALSE
"2623","M001702",2209280111,"AR220008166","FIREARM","Weapons Violation","Violation",6,"2022/09/28 21:00:00+00","13-3102A4",FALSE
"2624","M001703",2209030037,NA,"FIREARM","Weapons Violation","Violation",6,NA,NA,FALSE
"2625","M001704",2206120093,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"2626","M000715",2211270057,"AR220011431","FIREARM","Agg. Assault","Violent",6,"2022/11/28 20:00:00+00","13-3102",TRUE
"2627","M000753",2211270057,"AR220011431","FIREARM","Agg. Assault","Violent",6,"2022/11/28 20:00:00+00","13-3102",FALSE
"2628","M000715",2211270057,"AR220011431","FIREARM","Agg. Assault","Violent",6,"2022/11/28 20:00:00+00","13-3107",TRUE
"2629","M000753",2211270057,"AR220011431","FIREARM","Agg. Assault","Violent",6,"2022/11/28 20:00:00+00","13-3107",FALSE
"2630","M000715",2211270057,"AR220011431","FIREARM","Agg. Assault","Violent",6,"2022/11/28 20:00:00+00","13-1204",TRUE
"2631","M000753",2211270057,"AR220011431","FIREARM","Agg. Assault","Violent",6,"2022/11/28 20:00:00+00","13-1204",FALSE
"2632","M001118",2208250190,"AR220006086","FIREARM","Agg. Assault","Violent",4,"2022/08/26 05:00:00+00","13-1204A2",FALSE
"2633","M001705",2208250190,"AR220006086","FIREARM","Agg. Assault","Violent",4,"2022/08/26 05:00:00+00","13-1204A2",FALSE
"2634","M001706",2208250190,"AR220006086","FIREARM","Agg. Assault","Violent",4,"2022/08/26 05:00:00+00","13-1204A2",FALSE
"2635","M001118",2208250190,"AR220006086","FIREARM","Agg. Assault","Violent",4,"2022/08/26 05:00:00+00","13-3102A4",FALSE
"2636","M001705",2208250190,"AR220006086","FIREARM","Agg. Assault","Violent",4,"2022/08/26 05:00:00+00","13-3102A4",FALSE
"2637","M001706",2208250190,"AR220006086","FIREARM","Agg. Assault","Violent",4,"2022/08/26 05:00:00+00","13-3102A4",FALSE
"2638","M001118",2208250190,"AR220006086","FIREARM","Agg. Assault","Violent",4,"2022/08/26 05:00:00+00","13-3601.02F",FALSE
"2639","M001705",2208250190,"AR220006086","FIREARM","Agg. Assault","Violent",4,"2022/08/26 05:00:00+00","13-3601.02F",FALSE
"2640","M001706",2208250190,"AR220006086","FIREARM","Agg. Assault","Violent",4,"2022/08/26 05:00:00+00","13-3601.02F",FALSE
"2641","M001242",2210250232,"AR220009685","FIREARM","Weapons Violation","Violation",5,"2022/10/26 06:00:00+00","13-3102A8",TRUE
"2642","M001707",2210250232,"AR220009685","FIREARM","Weapons Violation","Violation",5,"2022/10/26 06:00:00+00","13-3102A8",FALSE
"2643","M001242",2210250232,"AR220009685","FIREARM","Weapons Violation","Violation",5,"2022/10/26 06:00:00+00","28-622.01",TRUE
"2644","M001707",2210250232,"AR220009685","FIREARM","Weapons Violation","Violation",5,"2022/10/26 06:00:00+00","28-622.01",FALSE
"2645","M001242",2210250232,"AR220009685","FIREARM","Weapons Violation","Violation",5,"2022/10/26 06:00:00+00","13-3408A1",TRUE
"2646","M001707",2210250232,"AR220009685","FIREARM","Weapons Violation","Violation",5,"2022/10/26 06:00:00+00","13-3408A1",FALSE
"2647","M001242",2210250232,"AR220009685","FIREARM","Weapons Violation","Violation",5,"2022/10/26 06:00:00+00","13-3408A2",TRUE
"2648","M001707",2210250232,"AR220009685","FIREARM","Weapons Violation","Violation",5,"2022/10/26 06:00:00+00","13-3408A2",FALSE
"2649","M001242",2210250232,"AR220009685","FIREARM","Weapons Violation","Violation",5,"2022/10/26 06:00:00+00","13-3102A4",TRUE
"2650","M001707",2210250232,"AR220009685","FIREARM","Weapons Violation","Violation",5,"2022/10/26 06:00:00+00","13-3102A4",FALSE
"2651","M001708",2207260004,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"2652","M001709",2207260004,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"2653","M001710",2211020101,"AR220010380","FIREARM","Agg. Assault","Violent",6,"2022/11/03 22:00:00+00","13-1304A3",FALSE
"2654","M001710",2211020101,"AR220010380","FIREARM","Agg. Assault","Violent",6,"2022/11/03 22:00:00+00","13-1204A3DV",FALSE
"2655","M001710",2211020101,"AR220010380","FIREARM","Agg. Assault","Violent",6,"2022/11/03 22:00:00+00","13-1204A2",FALSE
"2656","M001711",2210050002,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"2657","M001712",2210050002,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"2658","M001713",2210050002,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"2659","M000794",2210220079,"AR220009484","FIREARM","Agg. Assault","Violent",6,"2022/10/22 23:00:00+00","13-1204",FALSE
"2660","M001714",2210220079,"AR220009484","FIREARM","Agg. Assault","Violent",6,"2022/10/22 23:00:00+00","13-1204",FALSE
"2661","M000794",2210220079,"AR220009484","FIREARM","Agg. Assault","Violent",6,"2022/10/22 23:00:00+00","13-3107",FALSE
"2662","M001714",2210220079,"AR220009484","FIREARM","Agg. Assault","Violent",6,"2022/10/22 23:00:00+00","13-3107",FALSE
"2663","M001661",2205020019,"AR230018287","FIREARM","Homicide","Violent",1,"2022/06/15 23:00:00+00","13-1105",FALSE
"2664","M001662",2205020019,"AR230018287","FIREARM","Homicide","Violent",1,"2022/06/15 23:00:00+00","13-1105",FALSE
"2665","M001661",2205020019,"AR230018287","FIREARM","Homicide","Violent",1,"2022/06/15 23:00:00+00","13-1304",FALSE
"2666","M001662",2205020019,"AR230018287","FIREARM","Homicide","Violent",1,"2022/06/15 23:00:00+00","13-1304",FALSE
"2667","M001661",2205020019,"AR230018287","FIREARM","Homicide","Violent",1,"2022/06/15 23:00:00+00","13-1904",FALSE
"2668","M001662",2205020019,"AR230018287","FIREARM","Homicide","Violent",1,"2022/06/15 23:00:00+00","13-1904",FALSE
"2669","M001661",2205020019,"AR220002452","FIREARM","Homicide","Violent",1,"2022/06/15 23:00:00+00","13-1105",FALSE
"2670","M001662",2205020019,"AR220002452","FIREARM","Homicide","Violent",1,"2022/06/15 23:00:00+00","13-1105",FALSE
"2671","M001661",2205020019,"AR220002437","FIREARM","Homicide","Violent",1,"2022/06/15 21:00:00+00","13-3111",FALSE
"2672","M001662",2205020019,"AR220002437","FIREARM","Homicide","Violent",1,"2022/06/15 21:00:00+00","13-3111",FALSE
"2673","M001661",2205020019,"AR220002527","FIREARM","Homicide","Violent",1,"2022/06/17 20:00:00+00","13-1105A2",FALSE
"2674","M001662",2205020019,"AR220002527","FIREARM","Homicide","Violent",1,"2022/06/17 20:00:00+00","13-1105A2",FALSE
"2675","M001628",2205280046,"AR220007667","FIREARM","Robbery","Violent",1,"2022/06/13 06:00:00+00","13-1904",FALSE
"2676","M001715",2205280046,"AR220007667","FIREARM","Robbery","Violent",1,"2022/06/13 06:00:00+00","13-1904",FALSE
"2677","M001716",2204300028,"AR220004251","FIREARM","Weapons Violation","Violation",6,"2022/04/30 12:00:00+00","4-251A.2",FALSE
"2678","M001717",2204300028,"AR220004251","FIREARM","Weapons Violation","Violation",6,"2022/04/30 12:00:00+00","4-251A.2",FALSE
"2679","M001718",2204300028,"AR220004251","FIREARM","Weapons Violation","Violation",6,"2022/04/30 12:00:00+00","4-251A.2",FALSE
"2680","M001716",2204300028,"AR220004251","FIREARM","Weapons Violation","Violation",6,"2022/04/30 12:00:00+00","28-1381A1",FALSE
"2681","M001717",2204300028,"AR220004251","FIREARM","Weapons Violation","Violation",6,"2022/04/30 12:00:00+00","28-1381A1",FALSE
"2682","M001718",2204300028,"AR220004251","FIREARM","Weapons Violation","Violation",6,"2022/04/30 12:00:00+00","28-1381A1",FALSE
"2683","M001716",2204300028,"AR220004251","FIREARM","Weapons Violation","Violation",6,"2022/04/30 12:00:00+00","13-3102",FALSE
"2684","M001717",2204300028,"AR220004251","FIREARM","Weapons Violation","Violation",6,"2022/04/30 12:00:00+00","13-3102",FALSE
"2685","M001718",2204300028,"AR220004251","FIREARM","Weapons Violation","Violation",6,"2022/04/30 12:00:00+00","13-3102",FALSE
"2686","M001719",2209180019,"AR220009435","FIREARM","Agg. Assault","Violent",6,"2022/10/20 22:00:00+00","13-3102A4",FALSE
"2687","M001720",2209180019,"AR220009435","FIREARM","Agg. Assault","Violent",6,"2022/10/20 22:00:00+00","13-3102A4",TRUE
"2688","M001721",2209180019,"AR220009435","FIREARM","Agg. Assault","Violent",6,"2022/10/20 22:00:00+00","13-3102A4",FALSE
"2689","M001719",2209180019,"AR220009435","FIREARM","Agg. Assault","Violent",6,"2022/10/20 22:00:00+00","13-3107",FALSE
"2690","M001720",2209180019,"AR220009435","FIREARM","Agg. Assault","Violent",6,"2022/10/20 22:00:00+00","13-3107",TRUE
"2691","M001721",2209180019,"AR220009435","FIREARM","Agg. Assault","Violent",6,"2022/10/20 22:00:00+00","13-3107",FALSE
"2692","M001719",2209180019,"AR220007410","FIREARM","Agg. Assault","Violent",6,"2022/09/18 14:00:00+00","13-3102A",FALSE
"2693","M001720",2209180019,"AR220007410","FIREARM","Agg. Assault","Violent",6,"2022/09/18 14:00:00+00","13-3102A",TRUE
"2694","M001721",2209180019,"AR220007410","FIREARM","Agg. Assault","Violent",6,"2022/09/18 14:00:00+00","13-3102A",FALSE
"2695","M001722",2209020100,"AR220006638","FIREARM","Weapons Violation","Violation",1,"2022/09/02 21:00:00+00","13-3102A4",TRUE
"2696","M001723",2209020100,"AR220006638","FIREARM","Weapons Violation","Violation",1,"2022/09/02 21:00:00+00","13-3102A4",FALSE
"2697","M001724",2207170010,NA,"FIREARM","Drug Offense","Quality of Life",NA,NA,NA,FALSE
"2698","M001725",2207170010,NA,"FIREARM","Drug Offense","Quality of Life",NA,NA,NA,FALSE
"2699","M000582",2206010056,"AR220002805","FIREARM","Agg. Assault","Violent",NA,"2022/06/23 01:00:00+00","13-2503A",FALSE
"2700","M000582",2206010056,"AR220002805","FIREARM","Agg. Assault","Violent",NA,"2022/06/23 01:00:00+00","13-1204A3",FALSE
"2701","M000582",2206010056,"AR220002805","FIREARM","Agg. Assault","Violent",NA,"2022/06/23 01:00:00+00","13-3102A4",FALSE
"2702","M000582",2206010056,"AR220003107","FIREARM","Agg. Assault","Violent",NA,"2022/06/29 01:00:00+00","13-1304A",FALSE
"2703","M000582",2206010056,"AR220002805","FIREARM","Agg. Assault","Violent",NA,"2022/06/23 01:00:00+00","13-1204A2",FALSE
"2704","M000582",2206010056,"AR220002805","FIREARM","Agg. Assault","Violent",NA,"2022/06/23 01:00:00+00","13-3107",FALSE
"2705","M001726",2210180030,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"2706","M001727",2210180030,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"2707","M001728",2204290102,"AR220000139","FIREARM","Agg. Assault","Violent",1,"2022/04/30 02:00:00+00","13-1303ADV",FALSE
"2708","M001728",2204290102,"AR220000139","FIREARM","Agg. Assault","Violent",1,"2022/04/30 02:00:00+00","13-2904A1DV",FALSE
"2709","M001728",2204290102,"AR220000139","FIREARM","Agg. Assault","Violent",1,"2022/04/30 02:00:00+00","13-1303A",FALSE
"2710","M001728",2204290102,"AR220000139","FIREARM","Agg. Assault","Violent",1,"2022/04/30 02:00:00+00","13-1201DV",FALSE
"2711","M001728",2204290102,"AR220000139","FIREARM","Agg. Assault","Violent",1,"2022/04/30 02:00:00+00","13-1204A",FALSE
"2712","M001729",2207070198,NA,"FIREARM","Robbery","Violent",2,NA,NA,FALSE
"2713","M001730",2207070198,NA,"FIREARM","Robbery","Violent",2,NA,NA,FALSE
"2714","M001471",2206100053,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,TRUE
"2715","M001731",2409150051,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"2716","M001732",2207160173,NA,"FIREARM","Robbery","Violent",1,NA,NA,FALSE
"2717","M001733",2207160173,NA,"FIREARM","Robbery","Violent",1,NA,NA,FALSE
"2718","M001734",2211180221,"AR220010909","FIREARM","Agg. Assault","Violent",1,"2022/11/19 09:00:00+00","13-3107A",FALSE
"2719","M001734",2211180221,"AR220010909","FIREARM","Agg. Assault","Violent",1,"2022/11/19 09:00:00+00","13-1204A2",FALSE
"2720","M001734",2211180221,"AR220010909","FIREARM","Agg. Assault","Violent",1,"2022/11/19 09:00:00+00","13-3601.02",FALSE
"2721","M001735",2208090143,"AR220005235","FIREARM","Agg. Assault","Violent",1,"2022/08/09 23:00:00+00","13-3407A",FALSE
"2722","M001736",2208090143,"AR220005235","FIREARM","Agg. Assault","Violent",1,"2022/08/09 23:00:00+00","13-3407A",FALSE
"2723","M001735",2208090143,"AR220005235","FIREARM","Agg. Assault","Violent",1,"2022/08/09 23:00:00+00","13-3408",FALSE
"2724","M001736",2208090143,"AR220005235","FIREARM","Agg. Assault","Violent",1,"2022/08/09 23:00:00+00","13-3408",FALSE
"2725","M001735",2208090143,"AR220005235","FIREARM","Agg. Assault","Violent",1,"2022/08/09 23:00:00+00","13-1204A",FALSE
"2726","M001736",2208090143,"AR220005235","FIREARM","Agg. Assault","Violent",1,"2022/08/09 23:00:00+00","13-1204A",FALSE
"2727","M001737",2210070008,"AR240006874","FIREARM","Weapons Violation","Violation",6,"2022/10/07 07:00:00+00","13-3102A4",FALSE
"2728","M001738",2210070008,"AR240006874","FIREARM","Weapons Violation","Violation",6,"2022/10/07 07:00:00+00","13-3102A4",FALSE
"2729","M001739",2210070008,"AR240006874","FIREARM","Weapons Violation","Violation",6,"2022/10/07 07:00:00+00","13-3102A4",FALSE
"2730","M001740",2210230131,"AR220009505","FIREARM","Agg. Assault","Violent",3,"2022/10/24 03:00:00+00","13-1204A2",FALSE
"2731","M001741",2210230131,"AR220009505","FIREARM","Agg. Assault","Violent",3,"2022/10/24 03:00:00+00","13-1204A2",FALSE
"2732","M001742",2210230131,"AR220009505","FIREARM","Agg. Assault","Violent",3,"2022/10/24 03:00:00+00","13-1204A2",FALSE
"2733","M001740",2210230131,"AR220009505","FIREARM","Agg. Assault","Violent",3,"2022/10/24 03:00:00+00","13-2904A6DV",FALSE
"2734","M001741",2210230131,"AR220009505","FIREARM","Agg. Assault","Violent",3,"2022/10/24 03:00:00+00","13-2904A6DV",FALSE
"2735","M001742",2210230131,"AR220009505","FIREARM","Agg. Assault","Violent",3,"2022/10/24 03:00:00+00","13-2904A6DV",FALSE
"2736","M001740",2210230131,"AR220009505","FIREARM","Agg. Assault","Violent",3,"2022/10/24 03:00:00+00","13-3107A",FALSE
"2737","M001741",2210230131,"AR220009505","FIREARM","Agg. Assault","Violent",3,"2022/10/24 03:00:00+00","13-3107A",FALSE
"2738","M001742",2210230131,"AR220009505","FIREARM","Agg. Assault","Violent",3,"2022/10/24 03:00:00+00","13-3107A",FALSE
"2739","M000907",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-2904",FALSE
"2740","M001688",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-2904",FALSE
"2741","M001689",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-2904",FALSE
"2742","M000907",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-3107",FALSE
"2743","M001688",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-3107",FALSE
"2744","M001689",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-3107",FALSE
"2745","M000907",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-1201",FALSE
"2746","M001688",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-1201",FALSE
"2747","M001689",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-1201",FALSE
"2748","M000907",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-1209A",FALSE
"2749","M001688",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-1209A",FALSE
"2750","M001689",2208070024,"AR220005708","FIREARM","Homicide","Violent",6,"2022/08/12 07:00:00+00","13-1209A",FALSE
"2751","M000803",2211150171,NA,"FIREARM","Weapons Violation","Violation",NA,NA,NA,FALSE
"2752","M000087",2211150171,NA,"FIREARM","Weapons Violation","Violation",NA,NA,NA,FALSE
"2753","M001743",2211150171,NA,"FIREARM","Weapons Violation","Violation",NA,NA,NA,FALSE
"2754","M001325",2211220022,"AR220011093","FIREARM","Disorderly Conduct","Quality of Life",3,"2022/11/22 13:00:00+00","13-3107A",FALSE
"2755","M001744",2211220022,"AR220011093","FIREARM","Disorderly Conduct","Quality of Life",3,"2022/11/22 13:00:00+00","13-3107A",FALSE
"2756","M001745",2211020117,"AR220010110","FIREARM","Agg. Assault","Violent",3,"2022/11/03 05:00:00+00","13-3102",FALSE
"2757","M001745",2211020117,"AR220010110","FIREARM","Agg. Assault","Violent",3,"2022/11/03 05:00:00+00","13-1204",FALSE
"2758","M001746",2207050245,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"2759","M000661",2210260122,"AR220009751","FIREARM","Agg. Assault","Violent",3,"2022/10/26 21:00:00+00","13-2506A1",FALSE
"2760","M001747",2205290145,NA,"FIREARM","Weapons Violation","Violation",1,NA,NA,FALSE
